id,timezone_offset,type,unit,timestamp,value
,0.0,,rmssd,2024-01-30 00:00:00+00:00,17.5
,0.0,,rmssd,2024-01-30 00:01:00+00:00,25.8011376914338
,0.0,,rmssd,2024-01-30 00:02:00+00:00,29.716715398146
,0.0,,rmssd,2024-01-30 00:03:00+00:00,23.9569142659
,0.0,,rmssd,2024-01-30 00:04:00+00:00,17.27310622663
,0.0,,rmssd,2024-01-30 00:05:00+00:00,29.86980916172
,0.0,,rmssd,2024-01-30 00:06:00+00:00,21.548478725
,0.0,,rmssd,2024-01-30 00:07:00+00:00,15.1229261
,0.0,,rmssd,2024-01-30 00:08:00+00:00,29.3234243
,0.0,,rmssd,2024-01-30 00:09:00+00:00,19.81
,0.0,,rmssd,2024-01-30 00:10:00+00:00,21.77578
,0.0,,rmssd,2024-01-30 00:11:00+00:00,18.71
,0.0,,rmssd,2024-01-30 00:12:00+00:00,25.66
,0.0,,rmssd,2024-01-30 00:13:00+00:00,14.3
,0.0,,rmssd,2024-01-30 00:14:00+00:00,18.44
,0.0,,rmssd,2024-01-30 00:15:00+00:00,10.32035954
,0.0,,rmssd,2024-01-30 00:16:00+00:00,19.6
,0.0,,rmssd,2024-01-30 00:17:00+00:00,18.4562376
,0.0,,rmssd,2024-01-30 00:18:00+00:00,22.7427
,0.0,,rmssd,2024-01-30 00:19:00+00:00,23.8868
,0.0,,rmssd,2024-01-30 00:20:00+00:00,13.65805933
,0.0,,rmssd,2024-01-30 00:21:00+00:00,12.16042853009
,0.0,,rmssd,2024-01-30 00:22:00+00:00,19.39901434307
,0.0,,rmssd,2024-01-30 00:23:00+00:00,13.1295962280158
,0.0,,rmssd,2024-01-30 00:24:00+00:00,10.427347684
,0.0,,rmssd,2024-01-30 00:25:00+00:00,26.5169594972692
,0.0,,rmssd,2024-01-30 00:26:00+00:00,27.4742344763807
,0.0,,rmssd,2024-01-30 00:27:00+00:00,20.1
,0.0,,rmssd,2024-01-30 00:28:00+00:00,23.126164993
,0.0,,rmssd,2024-01-30 00:29:00+00:00,16.19511
,0.0,,rmssd,2024-01-30 00:30:00+00:00,18.122
,0.0,,rmssd,2024-01-30 00:31:00+00:00,26.387646524
,0.0,,rmssd,2024-01-30 00:32:00+00:00,10.4601
,0.0,,rmssd,2024-01-30 00:33:00+00:00,12.678575244
,0.0,,rmssd,2024-01-30 00:34:00+00:00,19.476094237
,0.0,,rmssd,2024-01-30 00:35:00+00:00,12.6376516602173
,0.0,,rmssd,2024-01-30 00:36:00+00:00,14.65709664
,0.0,,rmssd,2024-01-30 00:37:00+00:00,26.55
,0.0,,rmssd,2024-01-30 00:38:00+00:00,16.5
,0.0,,rmssd,2024-01-30 00:39:00+00:00,15.622572275437
,0.0,,rmssd,2024-01-30 00:40:00+00:00,13.78977731
,0.0,,rmssd,2024-01-30 00:41:00+00:00,29.7168973
,0.0,,rmssd,2024-01-30 00:42:00+00:00,18.59369035
,0.0,,rmssd,2024-01-30 00:43:00+00:00,13.4595238304
,0.0,,rmssd,2024-01-30 00:44:00+00:00,14.33
,0.0,,rmssd,2024-01-30 00:45:00+00:00,20.938443147138
,0.0,,rmssd,2024-01-30 00:46:00+00:00,19.4694191316197
,0.0,,rmssd,2024-01-30 00:47:00+00:00,22.13969178654
,0.0,,rmssd,2024-01-30 00:48:00+00:00,20.103394002931
,0.0,,rmssd,2024-01-30 00:49:00+00:00,26.350185564
,0.0,,rmssd,2024-01-30 00:50:00+00:00,20.256065
,0.0,,rmssd,2024-01-30 00:51:00+00:00,12.48
,0.0,,rmssd,2024-01-30 00:52:00+00:00,16.3114786733
,0.0,,rmssd,2024-01-30 00:53:00+00:00,26.66353678
,0.0,,rmssd,2024-01-30 00:54:00+00:00,23.284668591571
,0.0,,rmssd,2024-01-30 00:55:00+00:00,11.4091
,0.0,,rmssd,2024-01-30 00:56:00+00:00,13.9765
,0.0,,rmssd,2024-01-30 00:57:00+00:00,16.1623163777162
,0.0,,rmssd,2024-01-30 00:58:00+00:00,17.35229941
,0.0,,rmssd,2024-01-30 00:59:00+00:00,27.5000645848
,0.0,,rmssd,2024-01-30 01:00:00+00:00,28.22
,0.0,,rmssd,2024-01-30 01:01:00+00:00,14.41
,0.0,,rmssd,2024-01-30 01:02:00+00:00,21.8241138664
,0.0,,rmssd,2024-01-30 01:03:00+00:00,10.29
,0.0,,rmssd,2024-01-30 01:04:00+00:00,19.6593343
,0.0,,rmssd,2024-01-30 01:05:00+00:00,12.42
,0.0,,rmssd,2024-01-30 01:06:00+00:00,18.4
,0.0,,rmssd,2024-01-30 01:07:00+00:00,27.319621
,0.0,,rmssd,2024-01-30 01:08:00+00:00,13.5403695
,0.0,,rmssd,2024-01-30 01:09:00+00:00,26.7776715842
,0.0,,rmssd,2024-01-30 01:10:00+00:00,11.9
,0.0,,rmssd,2024-01-30 01:11:00+00:00,21.62076383
,0.0,,rmssd,2024-01-30 01:12:00+00:00,10.54063
,0.0,,rmssd,2024-01-30 01:13:00+00:00,11.793435
,0.0,,rmssd,2024-01-30 01:14:00+00:00,14.1982608538092
,0.0,,rmssd,2024-01-30 01:15:00+00:00,28.224604
,0.0,,rmssd,2024-01-30 01:16:00+00:00,18.94145731354
,0.0,,rmssd,2024-01-30 01:17:00+00:00,14.72573563
,0.0,,rmssd,2024-01-30 01:18:00+00:00,26.3
,0.0,,rmssd,2024-01-30 01:19:00+00:00,19.2683363898408
,0.0,,rmssd,2024-01-30 01:20:00+00:00,27.9021
,0.0,,rmssd,2024-01-30 01:21:00+00:00,11.8036030792611
,0.0,,rmssd,2024-01-30 01:22:00+00:00,27.940846
,0.0,,rmssd,2024-01-30 01:23:00+00:00,22.50817529
,0.0,,rmssd,2024-01-30 01:24:00+00:00,13.51
,0.0,,rmssd,2024-01-30 01:25:00+00:00,24.105396434
,0.0,,rmssd,2024-01-30 01:26:00+00:00,17.410208
,0.0,,rmssd,2024-01-30 01:27:00+00:00,19.7958381451
,0.0,,rmssd,2024-01-30 01:28:00+00:00,21.725
,0.0,,rmssd,2024-01-30 01:29:00+00:00,20.3171
,0.0,,rmssd,2024-01-30 01:30:00+00:00,15.7124
,0.0,,rmssd,2024-01-30 01:31:00+00:00,21.194333
,0.0,,rmssd,2024-01-30 01:32:00+00:00,15.63476526908
,0.0,,rmssd,2024-01-30 01:33:00+00:00,21.2065087
,0.0,,rmssd,2024-01-30 01:34:00+00:00,16.8731225424
,0.0,,rmssd,2024-01-30 01:35:00+00:00,20.735836
,0.0,,rmssd,2024-01-30 01:36:00+00:00,17.6236018
,0.0,,rmssd,2024-01-30 01:37:00+00:00,14.2661275682
,0.0,,rmssd,2024-01-30 01:38:00+00:00,26.603997826831
,0.0,,rmssd,2024-01-30 01:39:00+00:00,20.4958
,0.0,,rmssd,2024-01-30 01:40:00+00:00,13.748476237
,0.0,,rmssd,2024-01-30 01:41:00+00:00,28.9074296217
,0.0,,rmssd,2024-01-30 01:42:00+00:00,16.63934568
,0.0,,rmssd,2024-01-30 01:43:00+00:00,25.304033352321
,0.0,,rmssd,2024-01-30 01:44:00+00:00,26.176114712486
,0.0,,rmssd,2024-01-30 01:45:00+00:00,11.9537
,0.0,,rmssd,2024-01-30 01:46:00+00:00,21.66449185736
,0.0,,rmssd,2024-01-30 01:47:00+00:00,27.159
,0.0,,rmssd,2024-01-30 01:48:00+00:00,22.877
,0.0,,rmssd,2024-01-30 01:49:00+00:00,20.469787
,0.0,,rmssd,2024-01-30 01:50:00+00:00,19.482487144
,0.0,,rmssd,2024-01-30 01:51:00+00:00,19.74078
,0.0,,rmssd,2024-01-30 01:52:00+00:00,19.415
,0.0,,rmssd,2024-01-30 01:53:00+00:00,16.98369819892
,0.0,,rmssd,2024-01-30 01:54:00+00:00,13.26853
,0.0,,rmssd,2024-01-30 01:55:00+00:00,24.845518
,0.0,,rmssd,2024-01-30 01:56:00+00:00,25.3735
,0.0,,rmssd,2024-01-30 01:57:00+00:00,21.6048878697134
,0.0,,rmssd,2024-01-30 01:58:00+00:00,10.79247
,0.0,,rmssd,2024-01-30 01:59:00+00:00,24.8
,0.0,,rmssd,2024-01-30 02:00:00+00:00,21.1626073325
,0.0,,rmssd,2024-01-30 02:01:00+00:00,28.10832
,0.0,,rmssd,2024-01-30 02:02:00+00:00,19.4
,0.0,,rmssd,2024-01-30 02:03:00+00:00,27.5
,0.0,,rmssd,2024-01-30 02:04:00+00:00,24.9960894818
,0.0,,rmssd,2024-01-30 02:05:00+00:00,10.79707
,0.0,,rmssd,2024-01-30 02:06:00+00:00,25.2971293715
,0.0,,rmssd,2024-01-30 02:07:00+00:00,20.8029022052078
,0.0,,rmssd,2024-01-30 02:08:00+00:00,25.8412862
,0.0,,rmssd,2024-01-30 02:09:00+00:00,20.5961921
,0.0,,rmssd,2024-01-30 02:10:00+00:00,15.8189533617
,0.0,,rmssd,2024-01-30 02:11:00+00:00,24.3613694990147
,0.0,,rmssd,2024-01-30 02:12:00+00:00,12.45342293
,0.0,,rmssd,2024-01-30 02:13:00+00:00,22.207444155
,0.0,,rmssd,2024-01-30 02:14:00+00:00,28.7
,0.0,,rmssd,2024-01-30 02:15:00+00:00,11.80354
,0.0,,rmssd,2024-01-30 02:16:00+00:00,16.9158452623
,0.0,,rmssd,2024-01-30 02:17:00+00:00,14.87
,0.0,,rmssd,2024-01-30 02:18:00+00:00,29.6554520749
,0.0,,rmssd,2024-01-30 02:19:00+00:00,27.3780705
,0.0,,rmssd,2024-01-30 02:20:00+00:00,23.89482765624
,0.0,,rmssd,2024-01-30 02:21:00+00:00,13.2000309
,0.0,,rmssd,2024-01-30 02:22:00+00:00,21.55396
,0.0,,rmssd,2024-01-30 02:23:00+00:00,22.282085573
,0.0,,rmssd,2024-01-30 02:24:00+00:00,25.91018026493
,0.0,,rmssd,2024-01-30 02:25:00+00:00,19.741815536302
,0.0,,rmssd,2024-01-30 02:26:00+00:00,20.3116519354688
,0.0,,rmssd,2024-01-30 02:27:00+00:00,12.6154
,0.0,,rmssd,2024-01-30 02:28:00+00:00,13.364641369
,0.0,,rmssd,2024-01-30 02:29:00+00:00,25.2908455023
,0.0,,rmssd,2024-01-30 02:30:00+00:00,26.966
,0.0,,rmssd,2024-01-30 02:31:00+00:00,21.61
,0.0,,rmssd,2024-01-30 02:32:00+00:00,27.501259
,0.0,,rmssd,2024-01-30 02:33:00+00:00,28.671931
,0.0,,rmssd,2024-01-30 02:34:00+00:00,27.4796209
,0.0,,rmssd,2024-01-30 02:35:00+00:00,14.7520665
,0.0,,rmssd,2024-01-30 02:36:00+00:00,26.9
,0.0,,rmssd,2024-01-30 02:37:00+00:00,13.4822
,0.0,,rmssd,2024-01-30 02:38:00+00:00,25.233909875
,0.0,,rmssd,2024-01-30 02:39:00+00:00,25.4973
,0.0,,rmssd,2024-01-30 02:40:00+00:00,11.2151584289
,0.0,,rmssd,2024-01-30 02:41:00+00:00,10.7
,0.0,,rmssd,2024-01-30 02:42:00+00:00,25.4038047885454
,0.0,,rmssd,2024-01-30 02:43:00+00:00,29.156298
,0.0,,rmssd,2024-01-30 02:44:00+00:00,13.190526815
,0.0,,rmssd,2024-01-30 02:45:00+00:00,12.79
,0.0,,rmssd,2024-01-30 02:46:00+00:00,13.5
,0.0,,rmssd,2024-01-30 02:47:00+00:00,14.374068
,0.0,,rmssd,2024-01-30 02:48:00+00:00,29.2657186
,0.0,,rmssd,2024-01-30 02:49:00+00:00,13.260614430882
,0.0,,rmssd,2024-01-30 02:50:00+00:00,29.95
,0.0,,rmssd,2024-01-30 02:51:00+00:00,16.67389025716
,0.0,,rmssd,2024-01-30 02:52:00+00:00,21.7872708
,0.0,,rmssd,2024-01-30 02:53:00+00:00,28.406
,0.0,,rmssd,2024-01-30 02:54:00+00:00,25.788
,0.0,,rmssd,2024-01-30 02:55:00+00:00,23.3719
,0.0,,rmssd,2024-01-30 02:56:00+00:00,19.8
,0.0,,rmssd,2024-01-30 02:57:00+00:00,27.64
,0.0,,rmssd,2024-01-30 02:58:00+00:00,25.471719487
,0.0,,rmssd,2024-01-30 02:59:00+00:00,16.3462213963632
,0.0,,rmssd,2024-01-30 03:00:00+00:00,13.42648695751
,0.0,,rmssd,2024-01-30 03:01:00+00:00,17.6
,0.0,,rmssd,2024-01-30 03:02:00+00:00,10.396358621
,0.0,,rmssd,2024-01-30 03:03:00+00:00,25.59
,0.0,,rmssd,2024-01-30 03:04:00+00:00,15.28
,0.0,,rmssd,2024-01-30 03:05:00+00:00,27.47438885231
,0.0,,rmssd,2024-01-30 03:06:00+00:00,16.25717258461
,0.0,,rmssd,2024-01-30 03:07:00+00:00,23.952073
,0.0,,rmssd,2024-01-30 03:08:00+00:00,21.2219
,0.0,,rmssd,2024-01-30 03:09:00+00:00,23.7
,0.0,,rmssd,2024-01-30 03:10:00+00:00,22.84127321
,0.0,,rmssd,2024-01-30 03:11:00+00:00,18.3702
,0.0,,rmssd,2024-01-30 03:12:00+00:00,29.7125171597
,0.0,,rmssd,2024-01-30 03:13:00+00:00,25.52545
,0.0,,rmssd,2024-01-30 03:14:00+00:00,16.257409
,0.0,,rmssd,2024-01-30 03:15:00+00:00,14.427
,0.0,,rmssd,2024-01-30 03:16:00+00:00,17.87070680576
,0.0,,rmssd,2024-01-30 03:17:00+00:00,15.683
,0.0,,rmssd,2024-01-30 03:18:00+00:00,23.5543107
,0.0,,rmssd,2024-01-30 03:19:00+00:00,25.345310906
,0.0,,rmssd,2024-01-30 03:20:00+00:00,23.622204
,0.0,,rmssd,2024-01-30 03:21:00+00:00,19.9
,0.0,,rmssd,2024-01-30 03:22:00+00:00,14.471334685
,0.0,,rmssd,2024-01-30 03:23:00+00:00,11.35101
,0.0,,rmssd,2024-01-30 03:24:00+00:00,20.95794864415
,0.0,,rmssd,2024-01-30 03:25:00+00:00,22.1
,0.0,,rmssd,2024-01-30 03:26:00+00:00,25.248948381
,0.0,,rmssd,2024-01-30 03:27:00+00:00,10.955
,0.0,,rmssd,2024-01-30 03:28:00+00:00,17.4647372164
,0.0,,rmssd,2024-01-30 03:29:00+00:00,10.353
,0.0,,rmssd,2024-01-30 03:30:00+00:00,18.83187079
,0.0,,rmssd,2024-01-30 03:31:00+00:00,18.39
,0.0,,rmssd,2024-01-30 03:32:00+00:00,26.78
,0.0,,rmssd,2024-01-30 03:33:00+00:00,28.6943
,0.0,,rmssd,2024-01-30 03:34:00+00:00,13.2
,0.0,,rmssd,2024-01-30 03:35:00+00:00,11.755209
,0.0,,rmssd,2024-01-30 03:36:00+00:00,15.72933960527
,0.0,,rmssd,2024-01-30 03:37:00+00:00,19.751
,0.0,,rmssd,2024-01-30 03:38:00+00:00,14.4
,0.0,,rmssd,2024-01-30 03:39:00+00:00,10.1404441487
,0.0,,rmssd,2024-01-30 03:40:00+00:00,20.406930798
,0.0,,rmssd,2024-01-30 03:41:00+00:00,14.8765101556
,0.0,,rmssd,2024-01-30 03:42:00+00:00,10.280959
,0.0,,rmssd,2024-01-30 03:43:00+00:00,29.0
,0.0,,rmssd,2024-01-30 03:44:00+00:00,28.3316504806
,0.0,,rmssd,2024-01-30 03:45:00+00:00,14.57811061814
,0.0,,rmssd,2024-01-30 03:46:00+00:00,29.946
,0.0,,rmssd,2024-01-30 03:47:00+00:00,21.63518
,0.0,,rmssd,2024-01-30 03:48:00+00:00,13.138802895814
,0.0,,rmssd,2024-01-30 03:49:00+00:00,11.263364441
,0.0,,rmssd,2024-01-30 03:50:00+00:00,22.56264640987
,0.0,,rmssd,2024-01-30 03:51:00+00:00,24.826432441597
,0.0,,rmssd,2024-01-30 03:52:00+00:00,29.32507851
,0.0,,rmssd,2024-01-30 03:53:00+00:00,21.89511
,0.0,,rmssd,2024-01-30 03:54:00+00:00,28.8102888816
,0.0,,rmssd,2024-01-30 03:55:00+00:00,18.13867439
,0.0,,rmssd,2024-01-30 03:56:00+00:00,16.36499309543
,0.0,,rmssd,2024-01-30 03:57:00+00:00,13.91958
,0.0,,rmssd,2024-01-30 03:58:00+00:00,21.9754
,0.0,,rmssd,2024-01-30 03:59:00+00:00,23.5
,0.0,,rmssd,2024-01-30 04:00:00+00:00,16.882367
,0.0,,rmssd,2024-01-30 04:01:00+00:00,27.7372612
,0.0,,rmssd,2024-01-30 04:02:00+00:00,17.3219941
,0.0,,rmssd,2024-01-30 04:03:00+00:00,22.5646
,0.0,,rmssd,2024-01-30 04:04:00+00:00,12.2877
,0.0,,rmssd,2024-01-30 04:05:00+00:00,14.303
,0.0,,rmssd,2024-01-30 04:06:00+00:00,11.372521469
,0.0,,rmssd,2024-01-30 04:07:00+00:00,18.9901
,0.0,,rmssd,2024-01-30 04:08:00+00:00,21.17427
,0.0,,rmssd,2024-01-30 04:09:00+00:00,29.784233546
,0.0,,rmssd,2024-01-30 04:10:00+00:00,19.30710668
,0.0,,rmssd,2024-01-30 04:11:00+00:00,23.274712225607
,0.0,,rmssd,2024-01-30 04:12:00+00:00,12.259
,0.0,,rmssd,2024-01-30 04:13:00+00:00,24.390852269235
,0.0,,rmssd,2024-01-30 04:14:00+00:00,25.4879
,0.0,,rmssd,2024-01-30 04:15:00+00:00,29.79062
,0.0,,rmssd,2024-01-30 04:16:00+00:00,14.91
,0.0,,rmssd,2024-01-30 04:17:00+00:00,10.68039476075
,0.0,,rmssd,2024-01-30 04:18:00+00:00,19.797116152
,0.0,,rmssd,2024-01-30 04:19:00+00:00,21.991161
,0.0,,rmssd,2024-01-30 04:20:00+00:00,17.91946
,0.0,,rmssd,2024-01-30 04:21:00+00:00,14.403
,0.0,,rmssd,2024-01-30 04:22:00+00:00,25.3826091
,0.0,,rmssd,2024-01-30 04:23:00+00:00,23.7377218245
,0.0,,rmssd,2024-01-30 04:24:00+00:00,23.302099643169
,0.0,,rmssd,2024-01-30 04:25:00+00:00,11.9527041732
,0.0,,rmssd,2024-01-30 04:26:00+00:00,29.98004
,0.0,,rmssd,2024-01-30 04:27:00+00:00,17.649044491469
,0.0,,rmssd,2024-01-30 04:28:00+00:00,20.3106473
,0.0,,rmssd,2024-01-30 04:29:00+00:00,23.7579718455
,0.0,,rmssd,2024-01-30 04:30:00+00:00,11.266339
,0.0,,rmssd,2024-01-30 04:31:00+00:00,19.117
,0.0,,rmssd,2024-01-30 04:32:00+00:00,25.1344047
,0.0,,rmssd,2024-01-30 04:33:00+00:00,21.229925
,0.0,,rmssd,2024-01-30 04:34:00+00:00,14.8220279944
,0.0,,rmssd,2024-01-30 04:35:00+00:00,22.1
,0.0,,rmssd,2024-01-30 04:36:00+00:00,23.18463063862
,0.0,,rmssd,2024-01-30 04:37:00+00:00,18.16434
,0.0,,rmssd,2024-01-30 04:38:00+00:00,22.7742689925985
,0.0,,rmssd,2024-01-30 04:39:00+00:00,18.18
,0.0,,rmssd,2024-01-30 04:40:00+00:00,21.918
,0.0,,rmssd,2024-01-30 04:41:00+00:00,15.996
,0.0,,rmssd,2024-01-30 04:42:00+00:00,12.0
,0.0,,rmssd,2024-01-30 04:43:00+00:00,25.33
,0.0,,rmssd,2024-01-30 04:44:00+00:00,14.99
,0.0,,rmssd,2024-01-30 04:45:00+00:00,15.5037
,0.0,,rmssd,2024-01-30 04:46:00+00:00,14.2
,0.0,,rmssd,2024-01-30 04:47:00+00:00,11.461182749
,0.0,,rmssd,2024-01-30 04:48:00+00:00,15.870419794684
,0.0,,rmssd,2024-01-30 04:49:00+00:00,11.1341596149581
,0.0,,rmssd,2024-01-30 04:50:00+00:00,19.52228861546
,0.0,,rmssd,2024-01-30 04:51:00+00:00,25.5899938
,0.0,,rmssd,2024-01-30 04:52:00+00:00,13.869543083
